date,month,day,year,J_Date,site,baysite,bay,species,length
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,62
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,65
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,65
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,69
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,58
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,59
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,57
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,82
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,73
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,78
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,65
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,65
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,66
7/15/2022,July,15,2022,196,415,.,Baralof,pink salmon,65
7/15/2022,July,15,2022,196,415,.,Baralof,pink salmon,74
7/15/2022,July,15,2022,196,411,.,Baralof,pink salmon,63
7/15/2022,July,15,2022,196,411,.,Baralof,pink salmon,60
7/15/2022,July,15,2022,196,411,.,Baralof,pink salmon,61
7/15/2022,July,15,2022,196,411,.,Baralof,pink salmon,67
7/15/2022,July,15,2022,196,411,.,Baralof,pink salmon,59
7/15/2022,July,15,2022,196,411,.,Baralof,pink salmon,61
7/16/2022,July,16,2022,197,.,Middle Cove,Cook,pink salmon,78
7/16/2022,July,16,2022,197,.,Middle Cove,Cook,pink salmon,80
7/17/2022,July,17,2022,198,.,EG North,Cook,pink salmon,96
7/25/2022,July,25,2022,206,421,.,Rodmans Reach,pink salmon,80
7/25/2022,July,25,2022,206,419,.,Rodmans Reach,pink salmon,85
7/25/2022,July,25,2022,206,419,.,Rodmans Reach,pink salmon,84
8/4/2022,Aug,4,2022,216,439,.,Kiluda,pink salmon,68
8/4/2022,Aug,4,2022,216,439,.,Kiluda,pink salmon,69
8/4/2022,Aug,4,2022,216,439,.,Kiluda,pink salmon,54
5/8/2023,May,8,2023,128,444,Cook,Lam North,pink salmon,38
5/8/2023,May,8,2023,128,444,Cook,Lam North,pink salmon,43
5/8/2023,May,8,2023,128,444,Cook,Lam North,pink salmon,45
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,30
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,30
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,30
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,30
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,30
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,30
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,31
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,31
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,31
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,31
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,31
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,31
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,31
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,31
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,31
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,32
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,32
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,32
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,32
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,33
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,33
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,34
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,450,Rodman Reach,RR-1,pink salmon,35
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,35
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,36
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,36
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,36
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,36
5/9/2023,May,9,2023,129,448,Rodman Reach,RR-4,pink salmon,37
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,37
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,37
5/9/2023,May,9,2023,129,449,Rodman Reach,RR-3,pink salmon,38
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,39
5/9/2023,May,9,2023,129,451,Rodman Reach,.,pink salmon,39
5/11/2023,May,11,2023,131,453,Chief Cove,CH-1,pink salmon,28
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,31
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,31
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,32
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,33
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,33
5/11/2023,May,11,2023,131,456,Chief Cove,CH-3,pink salmon,34
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,34
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,34
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,34
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,34
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,34
5/11/2023,May,11,2023,131,454,Chief Cove,CH-2,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,35
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,36
5/11/2023,May,11,2023,131,453,Chief Cove,CH-1,pink salmon,36
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,37
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,38
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,38
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,38
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,39
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,39
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,40
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,41
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,41
5/11/2023,May,11,2023,131,455,Chief Cove,CH-4,pink salmon,41
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,34
6/5/2023,June,5,2023,156,467,Cook,EG West,pink salmon,34
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,37
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,39
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,41
6/5/2023,June,5,2023,156,467,Cook,EG West,pink salmon,42
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,44
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,48
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,50
6/5/2023,June,5,2023,156,468,Cook,Lam North,pink salmon,60
6/29/2023,June,29,2023,180,472,Cook,.,pink salmon,66
6/29/2023,June,29,2023,180,472,Cook,.,pink salmon,67
6/29/2023,June,29,2023,180,472,Cook,.,pink salmon,70
6/29/2023,June,29,2023,180,472,Cook,.,pink salmon,73
5/12/2023,May,12,2023,132,462,Kiliuda,Kil-2,pink salmon,27
5/12/2023,May,12,2023,132,462,Kiliuda,Kil-2,pink salmon,29
5/12/2023,May,12,2023,132,458,Kiliuda,Kil-6,pink salmon,29
5/12/2023,May,12,2023,132,461,Kiliuda,Kil-3,pink salmon,30
5/12/2023,May,12,2023,132,462,Kiliuda,Kil-2,pink salmon,30
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,30
5/12/2023,May,12,2023,132,462,Kiliuda,Kil-2,pink salmon,30
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,32
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,32
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,32
5/12/2023,May,12,2023,132,462,Kiliuda,Kil-2,pink salmon,33
5/12/2023,May,12,2023,132,459,Kiliuda,Kil-5,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,33
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,34
5/12/2023,May,12,2023,132,459,Kiliuda,Kil-5,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,35
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,36
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,36
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,36
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,36
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,37
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,37
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,37
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,38
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,39
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,39
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,39
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,40
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,40
5/12/2023,May,12,2023,132,460,Kiliuda,Kil-4,pink salmon,41
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,49
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,50
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,50
7/1/2023,July,1,2023,182,473,Kiliuda,.,pink salmon,51
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,51
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,52
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,52
7/1/2023,July,1,2023,182,473,Kiliuda,.,pink salmon,53
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,53
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,54
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,54
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,54
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,54
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,55
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,55
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,55
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,55
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,55
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,55
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,56
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,56
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,56
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,56
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,56
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,57
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,58
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,58
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,58
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,58
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,59
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,60
7/1/2023,July,1,2023,182,476,Kiliuda,.,pink salmon,60
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,60
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,60
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,60
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,60
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,61
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,62
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,62
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,62
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,62
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,63
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,64
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,64
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,64
