Location,Date,year,Set #,Site,Species,Length,Weight (g),hatchery/wild,oto read,hatchery_site,freezer sample number
ALB,8/18/2024,2024,,Lam #2,pink salmon,51,1.4793,unknown,n,.,24-193
ALB,8/18/2024,2024,,Lam #2,pink salmon,91,1.0681,unknown,n,.,24-194
ALB,8/18/2024,2024,,Lam #2,pink salmon,84,5.4999,unknown,n,.,24-195
ALB,8/18/2024,2024,,Lam #2,pink salmon,91,7.4204,unknown,n,.,24-196
ALB,8/18/2024,2024,,Lam #2,pink salmon,83,4.7908,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,85,5.4215,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,93,7.0166,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,80,4.7087,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,94,6.907,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,91,5.0811,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,84,5.2465,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,83,6.4446,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,90,6.3438,unknown,n,.,na
ALB,8/18/2024,2024,,Lam #2,pink salmon,80,4.1592,unknown,n,.,na
ALB,7/20/2024,2024,,Lam Point,pink salmon,39,0.6054,unknown,n,.,na
ALB,7/20/2024,2024,,Lam Point,pink salmon,40,0.7007,unknown,n,.,24-197
ALB,7/20/2024,2024,,Lam Point,pink salmon,39,0.6823,unknown,n,.,24-198
ALB,7/20/2024,2024,,Lam Point,pink salmon,41,0.7929,unknown,n,.,24-199
ALB,7/20/2024,2024,,Lam Point,pink salmon,36,0.5809,unknown,n,.,24-200
ALB,8/18/2024,2024,,EG Patches,pink salmon,48,1.1603,unknown,n,.,24-201
Cook,6/13/2025,2025,616,EG west,pink salmon,42,0.606,unknown,n,.,25-209
Cook,6/13/2025,2025,616,EG west,pink salmon,49,1.0736,unknown,n,.,25-210
Cook,6/13/2025,2025,616,EG west,pink salmon,59,1.8575,unknown,n,.,25-211
Cook,6/13/2025,2025,616,EG west,pink salmon,69,3.0922,unknown,n,.,25-212
Cook,6/13/2025,2025,616,EG west,pink salmon,49,1.1238,unknown,n,.,25-213
Cook,6/13/2025,2025,616,EG west,pink salmon,69,2.8519,unknown,n,.,25-214
Cook,6/13/2025,2025,616,EG west,pink salmon,75,3.6154,unknown,n,.,25-215
Cook,6/13/2025,2025,616,EG west,pink salmon,67,2.9472,unknown,n,.,25-216
Cook,6/13/2025,2025,616,EG west,pink salmon,73,3.6758,unknown,n,.,25-217
Cook,6/13/2025,2025,616,EG west,pink salmon,47,1.1707,unknown,n,.,25-218
Cook,6/13/2025,2025,616,EG west,pink salmon,57,1.9395,unknown,n,.,25-219
Cook,6/13/2025,2025,616,EG west,pink salmon,63,2.6794,unknown,n,.,25-220
Cook,6/13/2025,2025,616,EG west,pink salmon,70,3.2707,unknown,n,.,25-221
Cook,6/13/2025,2025,616,EG west,pink salmon,70,3.0271,unknown,n,.,25-222
Cook,6/13/2025,2025,616,EG west,pink salmon,57,1.9847,unknown,n,.,25-223
Cook,6/13/2025,2025,616,EG west,pink salmon,52,1.5685,unknown,n,.,25-224
Cook,6/13/2025,2025,616,EG west,pink salmon,45,0.9285,unknown,n,.,25-225
Cook,6/13/2025,2025,616,EG west,pink salmon,43,0.7693,unknown,n,.,25-226
Cook,6/13/2025,2025,616,EG west,pink salmon,67,3.1868,unknown,n,.,25-227
Cook,6/13/2025,2025,616,EG west,pink salmon,73,3.3763,unknown,n,.,25-228
Cook,6/13/2025,2025,616,EG west,pink salmon,45,0.8153,unknown,n,.,25-229
Cook,6/13/2025,2025,616,EG west,pink salmon,73,3.5467,unknown,n,.,25-230
Cook,6/13/2025,2025,614,Lam South,pink salmon,74,3.8123,unknown,n,.,25-231
Cook,6/13/2025,2025,614,Lam South,pink salmon,70,2.8618,unknown,n,.,25-232
Cook,6/13/2025,2025,614,Lam South,pink salmon,72,3.646,unknown,n,.,25-233
Cook,6/13/2025,2025,614,Lam South,pink salmon,62,2.3448,unknown,n,.,25-234
Cook,6/13/2025,2025,614,Lam South,pink salmon,73,3.7807,unknown,n,.,25-235
Cook,6/13/2025,2025,614,Lam South,pink salmon,64,2.2312,unknown,n,.,25-236
Cook,6/13/2025,2025,614,Lam South,pink salmon,58,1.799,unknown,n,.,25-237
Cook,6/13/2025,2025,614,Lam South,pink salmon,70,3.4063,unknown,n,.,25-238
Cook,6/13/2025,2025,614,Lam South,pink salmon,67,3.1331,unknown,n,.,25-239
Cook,6/13/2025,2025,614,Lam South,pink salmon,77,3.8156,unknown,n,.,25-240
Cook,6/13/2025,2025,614,Lam South,pink salmon,63,2.5377,unknown,n,.,25-241
Cook,6/13/2025,2025,614,Lam South,pink salmon,69,3.2108,unknown,n,.,25-242
Cook,6/13/2025,2025,614,Lam South,pink salmon,63,2.4,unknown,n,.,25-243
Cook,6/13/2025,2025,614,Lam South,pink salmon,68,3.17,unknown,n,.,25-244
Cook,6/13/2025,2025,614,Lam South,pink salmon,75,4.3406,unknown,n,.,25-245
Cook,6/13/2025,2025,614,Lam South,pink salmon,74,3.9376,unknown,n,.,25-246
Cook,6/13/2025,2025,614,Lam South,pink salmon,60,2.5001,unknown,n,.,25-247
Cook,6/13/2025,2025,614,Lam South,pink salmon,44,0.9406,unknown,n,.,25-248
Cook,6/13/2025,2025,614,Lam South,pink salmon,76,4.1064,unknown,n,.,25-249
Cook,6/13/2025,2025,614,Lam South,pink salmon,64,2.6103,unknown,n,.,25-250
ALB,7/14/2025,2025,na,cobble point,pink salmon,101,8.1037,unknown,n,.,25-251
Falmouth,7/10/2025,2025,649,,pink salmon,91,6.6795,unknown,n,.,25-252
Falmouth,7/10/2025,2025,649,,pink salmon,104,10.317,unknown,n,.,25-253
Falmouth,7/10/2025,2025,649,,pink salmon,90,6.3635,unknown,n,.,25-254
Falmouth,7/10/2025,2025,649,,pink salmon,78,3.9593,unknown,n,.,25-255
Falmouth,7/10/2025,2025,649,,pink salmon,73,3.4398,unknown,n,.,25-256
Kaiugnak,6/30/2025,2025,625,,pink salmon,65,3.0729,unknown,n,.,25-257
Kaiugnak,6/30/2025,2025,625,,pink salmon,70,3.3226,unknown,n,.,25-258
Kaiugnak,6/30/2025,2025,625,,pink salmon,57,2.0385,unknown,n,.,25-259
Kaiugnak,6/30/2025,2025,627,,pink salmon,82,4.4993,unknown,n,.,25-260
Baralof,7/6/2025,2025,637,,pink salmon,71,3.0461,unknown,n,.,25-261
Baralof,7/6/2025,2025,640,,pink salmon,67,2.4049,unknown,n,.,25-262
Baralof,7/6/2025,2025,640,,pink salmon,61,2.0606,unknown,n,.,25-263
Rodmans Reach,7/13/2025,2025,655,RR-1,pink salmon,78,4.1412,unknown,n,.,25-264
ALB,7/14/2025,2025,na,Laminaria #2,pink salmon,70,3.1796,unknown,n,.,25-265
ALB,7/14/2025,2025,na,Laminaria #2,pink salmon,66,2.6573,unknown,n,.,25-266
Cook,6/13/2025,2025,617,Lam East,pink salmon,60,2.241,unknown,n,.,25-267
Cook,6/13/2025,2025,617,Lam East,pink salmon,68,3.3437,unknown,n,.,25-268
Cook,6/13/2025,2025,617,Lam East,pink salmon,69,3.2733,unknown,n,.,25-269
Cook,6/13/2025,2025,617,Lam East,pink salmon,75,4.5655,unknown,n,.,25-270
Cook,6/13/2025,2025,617,Lam East,pink salmon,71,3.3351,unknown,n,.,25-271
Cook,6/13/2025,2025,617,Lam East,pink salmon,73,3.7964,unknown,n,.,25-272
Cook,6/13/2025,2025,617,Lam East,pink salmon,72,3.692,unknown,n,.,25-273
Cook,6/13/2025,2025,617,Lam East,pink salmon,72,3.4773,unknown,n,.,25-274
Cook,6/13/2025,2025,617,Lam East,pink salmon,65,2.6975,unknown,n,.,25-275
Cook,6/13/2025,2025,617,Lam East,pink salmon,68,3.1692,unknown,n,.,25-276
Cook,6/13/2025,2025,617,Lam East,pink salmon,66,2.7612,unknown,n,.,25-277
Cook,6/13/2025,2025,617,Lam East,pink salmon,64,2.7035,unknown,n,.,25-278
Cook,6/13/2025,2025,617,Lam East,pink salmon,69,2.816,unknown,n,.,25-279
Cook,6/13/2025,2025,617,Lam East,pink salmon,65,2.5798,unknown,n,.,25-280
Cook,6/13/2025,2025,617,Lam East,pink salmon,46,0.8902,unknown,n,.,25-281
Kaiugnak,6/30/2025,2025,626,,pink salmon,54,1.6485,unknown,n,.,25-282
Kaiugnak,6/30/2025,2025,626,,pink salmon,66,2.5657,unknown,n,.,25-283
Kaiugnak,6/30/2025,2025,626,,pink salmon,64,2.3335,unknown,n,.,25-284
Kaiugnak,6/30/2025,2025,626,,pink salmon,57,2.1664,unknown,n,.,25-285
Kaiugnak,6/30/2025,2025,626,,pink salmon,55,1.7127,unknown,n,.,25-286
Kaiugnak,6/30/2025,2025,626,,pink salmon,66,2.5904,unknown,n,.,25-287
Kaiugnak,6/30/2025,2025,626,,pink salmon,62,2.8249,unknown,n,.,25-288
Kaiugnak,6/30/2025,2025,626,,pink salmon,66,2.6833,unknown,n,.,25-289
Kaiugnak,6/30/2025,2025,626,,pink salmon,62,2.5824,unknown,n,.,25-290
Kaiugnak,6/30/2025,2025,626,,pink salmon,72,3.7045,unknown,n,.,25-291
Kaiugnak,6/30/2025,2025,626,,pink salmon,64,2.9644,unknown,n,.,25-292
Kaiugnak,6/30/2025,2025,626,,pink salmon,63,2.5086,unknown,n,.,25-293
Kaiugnak,6/30/2025,2025,626,,pink salmon,57,2.2085,unknown,n,.,25-294
Kaiugnak,6/30/2025,2025,626,,pink salmon,55,1.8863,unknown,n,.,25-295
Kaiugnak,6/30/2025,2025,626,,pink salmon,62,2.4327,unknown,n,.,25-296
Kaiugnak,6/30/2025,2025,626,,pink salmon,72,3.8947,unknown,n,.,25-297
Kaiugnak,6/30/2025,2025,626,,pink salmon,61,2.225,unknown,n,.,25-298
Kaiugnak,6/30/2025,2025,626,,pink salmon,55,1.8119,unknown,n,.,25-299
Kaiugnak,6/30/2025,2025,626,,pink salmon,56,1.8345,unknown,n,.,25-300
Kaiugnak,6/30/2025,2025,626,,pink salmon,65,2.6508,unknown,n,.,25-301
Kaiugnak,6/30/2025,2025,626,,pink salmon,65,2.7686,unknown,n,.,25-302
Cook,6/13/2025,2025,614,Lam South,pink salmon,68,3.1954,unknown,n,.,25-202
Cook,6/13/2025,2025,614,Lam South,pink salmon,79,4.4191,unknown,n,.,25-203
Cook,6/13/2025,2025,614,Lam South,pink salmon,74,3.3971,unknown,n,.,25-204
Cook,6/13/2025,2025,614,Lam South,pink salmon,70,2.8144,unknown,n,.,25-205
Cook,6/13/2025,2025,614,Lam South,pink salmon,46,0.8484,unknown,n,.,25-206
Cook,6/13/2025,2025,614,Lam South,pink salmon,49,1.1567,unknown,n,.,25-207
Cook,6/13/2025,2025,614,Lam South,pink salmon,31,0.2433,unknown,n,.,25-208
trident basin,5/23/2025,2025,wild,float dock,pink salmon,52,1.4262,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.7316,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,38,0.4317,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.7644,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,41,0.5881,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,48,0.9894,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,42,0.5072,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,43,0.6898,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.7202,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.6827,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,43,1.2749,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.7923,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.7245,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,40,0.5147,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,42,0.6444,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.8324,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.5685,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,47,0.7965,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,42,0.653,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,47,0.781,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,53,1.2295,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,46,0.7813,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.7477,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,50,1.0607,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.6844,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.8709,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,51,1.0716,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,46,0.8154,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.685,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.8032,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.8433,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,48,0.9544,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,54,1.2333,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,48,0.7682,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,57,1.4207,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,45,0.7188,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,38,0.4575,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,47,0.8254,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,41,0.5286,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,46,0.6723,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,46,0.766,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,44,0.9012,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,47,0.8212,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,55,1.1786,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,48,0.8546,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,48,0.8884,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,47,0.8624,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,48,0.9451,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,40,0.5785,assume wild,n,.,na
trident basin,5/23/2025,2025,wild,float dock,pink salmon,40,0.481,assume wild,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,45,0.6587,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.4783,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.4849,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,47,0.6486,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,35,0.3079,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,43,0.4788,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,44,0.4594,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,46,0.6328,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.5143,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.5508,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.5572,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,39,0.4026,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,38,0.4034,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,40,0.4234,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,45,0.6153,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,45,0.6506,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,45,0.6574,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,46,0.6008,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.5635,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,41,0.4275,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,45,0.5626,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,39,0.3889,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,45,0.5941,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,40,0.4163,hatchery,n,.,na
ponded 4/26/25,5/22/2025,2025,pen 36,kitoi hatchery,pink salmon,42,0.4965,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.7143,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,51,0.9809,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,51,0.8889,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,49,0.8527,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,42,0.5631,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.6929,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,42,0.4538,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.6955,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.5982,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,40,0.4284,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,47,0.7605,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,40,0.4326,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.6693,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,47,0.7795,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.7494,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,52,1.0343,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,49,0.802,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,50,0.7407,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,49,0.7551,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,44,0.468,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,43,0.4962,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,51,0.853,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,47,0.6965,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.5993,hatchery,n,.,na
ponded 4/1/25,5/22/2025,2025,pen 18,kitoi hatchery,pink salmon,45,0.5724,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1 ,kitoi hatchery,pink salmon,51,1.0118,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1 ,kitoi hatchery,pink salmon,50,0.9561,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,56,1.213,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,0.9854,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,1.0537,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,54,1.0997,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,57,1.3012,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,45,0.6125,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,50,0.9391,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,48,0.8318,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,47,0.7858,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,1.2149,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,1.0321,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,58,1.4799,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,1.2086,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,1.1059,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,49,0.9506,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,47,0.7005,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,51,0.8738,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,49,0.8868,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,48,0.7918,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,47,0.7031,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,53,1.0531,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,54,1.2378,hatchery,n,.,na
ponded 3/18/25,5/22/2025,2025,pen 1,kitoi hatchery,pink salmon,57,1.3681,hatchery,n,.,na
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
